recordDateandTime,location,predictedTemp,predictedHumidity,predictedWindSpeed,predictedPrecipitation,predictedUV,predictedPollen,modelType,email
2024-11-09T19:17:02,Martinbury,34.62,56.68,4,1.2478737979153276,10,Low,glass,zdavis@example.net
2024-11-14T19:47:15,Kaitlyntown,17.72,82.14,52,9.01589923757542,3,High,create,thomasgarcia@example.org
2024-11-05T11:14:35,West Regina,32.09,36.87,71,14.994261069797677,0,Moderate,majority,smithjason@example.net
2024-11-15T00:55:57,Weberhaven,37.44,58.46,82,42.88729824125375,8,Moderate,manager,joneskyle@example.com
2024-11-19T23:44:14,East Kathleen,9.69,99.99,96,49.49482769154466,2,High,meeting,edean@example.com
2024-11-04T12:37:15,Hillhaven,19.74,70.26,96,14.963760205062936,0,High,create,hallvictor@example.org
2024-11-11T15:03:38,Kellyview,19.77,30.93,4,12.27309483068279,6,High,meeting,williamshelton@example.org
2024-11-09T10:24:15,South Scottbury,4.33,17.94,28,11.611605621713384,5,Moderate,majority,raymond07@example.com
2024-11-04T09:12:30,Ericchester,-18.07,72.36,69,4.516619409532146,2,Moderate,meeting,walkerdavid@example.com
2024-11-06T05:55:54,Leonhaven,-8.18,20.87,30,26.71561490980267,1,High,majority,prestonjulie@example.com
2024-11-05T19:26:09,Jeffchester,9.10,76.54,61,0.38768203637842835,3,Moderate,majority,ymills@example.com
2024-11-02T12:42:58,Johnathanton,19.65,70.85,40,39.93637908217746,5,Low,meeting,bjohnson@example.net
2024-11-09T16:37:18,Josephtown,1.60,79.19,87,46.28978981170751,10,Low,all,robinsonrobert@example.com
2024-11-13T03:44:59,Sierraport,16.17,79.64,89,41.53628455691841,6,Low,girl,courtneyho@example.com
2024-11-22T20:44:50,Jennifertown,-28.73,24.08,53,31.36498659264696,0,High,majority,stevensonmark@example.net
2024-11-15T00:17:01,Mikeshire,11.29,38.17,83,27.433322425277453,0,Moderate,majority,sarah83@example.org
2024-11-17T13:31:18,South Jennifer,-3.11,26.65,41,10.472764450635763,7,High,create,sstevens@example.com
2024-11-20T13:29:25,Lake Sarah,27.54,26.84,50,39.84622695067696,1,Low,manager,frankrandall@example.com
2024-11-10T20:24:14,New Ashley,0.86,39.52,52,23.62925518200069,1,Moderate,create,nathan31@example.net
2024-11-10T03:09:48,Huntmouth,-29.13,78.20,39,47.362838016257506,1,Moderate,environmental,reginaldadams@example.org
2024-11-17T10:44:10,Port Joshuachester,24.23,89.98,22,37.507082306186206,3,Moderate,environmental,gabriellevargas@example.org
2024-11-09T17:05:26,New Ashleyland,8.76,47.20,13,34.66574813986217,7,Low,girl,belljulia@example.net
2024-11-20T02:43:58,South Jeffrey,25.57,99.41,63,14.67591186676419,9,Moderate,majority,alvareztoni@example.net
2024-11-04T17:25:15,Rickyfort,23.15,59.82,31,25.068644503897914,10,Low,all,tonya08@example.org
2024-11-14T23:50:07,Alexanderbury,15.42,57.65,22,17.42043076661364,3,Low,glass,wallacemiranda@example.com
2024-11-10T18:55:48,Parsonschester,-12.20,10.59,11,47.58844481187386,10,Moderate,environmental,hmoore@example.net
2024-11-11T19:30:24,Emilyborough,22.73,96.69,6,30.729252264445673,7,Moderate,all,ericroberts@example.org
2024-11-10T09:56:25,Nealhaven,23.63,47.83,43,30.517109515944885,10,Low,all,tonycastro@example.com
2024-11-18T21:59:30,Loriberg,-24.21,34.67,33,36.29065502930413,10,Low,meeting,henrybrandon@example.org
2024-11-10T10:22:46,East Joseview,-11.57,78.43,82,40.11352381052477,3,High,glass,samantha79@example.net
2024-11-10T18:49:45,Kristychester,9.24,64.05,81,38.25232509630867,9,Low,weight,harrisjamie@example.org
2024-11-16T04:34:24,Samanthaberg,-13.64,83.82,34,7.2850436389920725,6,Moderate,glass,brandon83@example.org
2024-11-11T00:19:49,New Danielletown,22.75,29.60,15,19.59509994379356,9,High,create,xgeorge@example.org
2024-11-18T20:07:25,Fosterfort,27.46,35.41,79,13.782932927854825,3,High,weight,elewis@example.com
2024-11-06T11:28:15,East Scott,38.23,86.97,50,29.32994670269018,5,High,create,zlopez@example.com
2024-11-01T00:24:04,North Veronicaville,-13.99,74.27,82,27.92700305889408,8,Low,create,ohogan@example.net
2024-11-17T14:42:59,Whitestad,-0.66,85.91,57,37.708234902107904,4,High,manager,agonzales@example.net
2024-11-08T06:55:12,Port Lauriemouth,-1.81,61.94,66,19.805248167436247,9,High,glass,robert33@example.com
2024-11-14T08:30:46,Mannshire,32.72,80.00,76,48.66674822968747,3,Moderate,weight,gbaker@example.net
2024-11-09T22:42:21,Garyborough,8.11,65.81,32,3.0493714594987953,3,Moderate,all,smithkevin@example.com
2024-11-15T22:57:41,East Sharon,25.88,19.73,78,0.8359265901580037,5,Low,create,turnerwilliam@example.org
2024-11-03T03:04:15,South Nicholasfurt,13.75,50.22,51,9.432845703734477,1,High,meeting,hernandezlindsey@example.net
2024-11-07T15:25:06,Melanietown,39.72,35.24,65,9.210969223311565,7,Moderate,glass,dianemorgan@example.net
2024-11-02T20:10:47,Kyleton,-17.33,89.28,46,38.06435682709562,0,Moderate,create,ashleycole@example.com
2024-11-18T12:30:19,Courtneytown,-11.04,60.25,36,43.71311907867436,2,Low,all,moorejesse@example.org
2024-11-22T04:57:21,Joseport,32.13,31.34,91,24.037354399889114,9,High,majority,moorejessica@example.com
2024-11-03T21:11:23,Harrisville,-13.14,64.14,47,30.191465561631542,2,Low,majority,maryhamilton@example.com
2024-11-18T20:53:34,Joanberg,-16.99,90.86,17,40.50390895221793,3,High,weight,tiffanypope@example.net
2024-11-10T22:15:07,Garciaberg,31.05,71.82,79,26.902860487136373,2,High,glass,michealwilliams@example.com
2024-11-03T22:14:50,Padillaview,24.24,47.16,65,36.746443687497546,10,Moderate,majority,jennifer91@example.org
2024-11-18T22:33:06,Guerreroborough,26.41,19.41,95,34.46354671469521,4,High,manager,xvaldez@example.net
2024-11-07T22:54:33,Bentonview,26.70,79.71,89,38.402968581738556,0,High,hard,alvareztoni@example.net
2024-11-22T14:25:55,Edwardschester,19.78,91.76,58,26.442144591994364,9,Moderate,weight,michaelscott@example.org
2024-11-02T20:09:56,New Cindy,-13.74,75.92,4,44.36967371565196,9,Moderate,all,mcbridebrandy@example.org
2024-11-03T10:46:32,East Andrewfurt,39.99,98.49,4,20.10427590962045,5,Low,glass,jackieanderson@example.org
2024-11-05T02:12:33,Williamschester,-11.47,14.67,61,49.366241831507516,6,Low,hard,agonzales@example.net
2024-11-05T17:58:49,West Alexander,16.11,48.95,30,8.14564485044857,7,Low,weight,ccalderon@example.org
2024-11-22T04:43:19,New Emilyfurt,20.41,95.69,92,13.275969794692594,4,Moderate,girl,gomezrobert@example.com
2024-11-18T13:32:12,Jefferyfurt,-0.68,81.91,90,22.318444982435214,0,High,majority,hicksdavid@example.net
2024-11-04T12:22:59,West Carlabury,33.01,98.34,4,6.500330041876229,10,Moderate,all,jennifer95@example.org
2024-11-22T10:56:10,Julialand,-22.75,64.98,39,0.3525494182078204,5,High,majority,skinnerkim@example.org
2024-11-07T16:18:53,Port Ronald,35.29,59.73,9,19.876797770167965,0,Moderate,majority,lisa10@example.net
2024-11-04T18:58:32,Villanuevamouth,-3.39,49.18,63,12.04320747290682,2,Moderate,create,chaneydaniel@example.org
2024-11-09T19:59:58,Port Holly,30.09,51.90,82,39.31633188488319,7,Low,hard,johnthomas@example.net
2024-11-10T05:53:27,East Sethborough,37.01,96.67,29,43.09310831560093,8,Moderate,hard,bowmanjessica@example.net
2024-11-22T20:20:29,Waltermouth,25.16,28.05,80,7.101864850245604,10,High,create,derrick07@example.com
2024-11-04T07:32:37,Michelleshire,5.19,93.00,97,46.645135615381385,2,High,glass,amandatapia@example.com
2024-11-03T07:20:45,New Williamshire,-0.00,53.50,30,13.748474802180988,6,Moderate,hard,michaelbrown@example.org
2024-11-16T06:10:52,Lake Ashley,3.19,65.60,29,18.24320085934078,6,Low,manager,david94@example.org
2024-11-17T09:11:55,Strongville,21.29,41.96,74,33.49893713192022,0,Moderate,create,mary69@example.com
2024-11-15T03:18:13,Toddton,-28.76,19.75,13,26.732571611562467,10,High,glass,richard77@example.org
2024-11-08T15:00:22,New Daisy,5.59,72.75,67,24.50231837405001,9,Moderate,hard,weisselizabeth@example.net
2024-11-06T19:43:46,Jenniferberg,21.30,74.67,29,39.503877535623246,2,Low,all,mckenziekelly@example.org
2024-11-10T07:40:20,West Dustinborough,13.47,33.94,32,46.99920049201709,3,Low,hard,michellehughes@example.org
2024-11-22T15:38:57,Brianland,33.73,41.95,60,4.639191514461621,4,Low,glass,nathan63@example.net
2024-11-10T13:13:16,North Melissa,6.44,96.63,59,44.98142296629185,1,Low,create,nmiller@example.com
2024-11-07T21:18:55,Perezton,-3.65,94.95,63,9.338023658831313,3,Low,majority,taylorsusan@example.net
2024-11-16T16:39:54,Leetown,-26.76,43.95,47,20.152051139638687,0,Moderate,meeting,ashleyclark@example.org
2024-11-05T05:44:03,Port Jessicaside,-13.46,26.81,62,19.7053683553554,3,High,girl,cookbridget@example.com
2024-11-06T09:20:54,New Laurie,34.33,74.63,27,38.74221530426238,0,Moderate,girl,danielgarrett@example.net
2024-11-12T05:33:14,West Gina,16.43,63.82,28,34.21772819975975,3,Low,glass,hernandezedward@example.org
2024-11-03T10:29:27,North Holly,-10.60,69.27,59,20.662047507967397,0,Low,weight,palmerbrenda@example.net
2024-11-15T22:01:00,East Sharon,17.15,45.52,8,38.326758706125375,5,High,glass,joel26@example.com
2024-11-05T10:32:22,North Nathantown,-5.34,78.12,83,37.952531770273374,1,High,girl,robert34@example.org
2024-11-10T06:15:26,Christytown,-27.05,57.98,82,3.0978551917952455,9,Moderate,environmental,michealwilliams@example.com
2024-11-02T18:43:11,Roberthaven,-9.79,95.18,73,38.76284025529687,9,Moderate,all,edwin73@example.net
2024-11-05T11:25:42,New Victoriahaven,28.01,18.80,92,45.99922788603788,6,High,hard,bwright@example.net
2024-11-01T13:27:47,North Michael,17.79,38.37,89,4.446689506721368,2,High,create,tommynichols@example.com
2024-11-20T17:31:36,Jamesview,-25.01,52.66,84,35.32144097025576,2,Moderate,meeting,maryturner@example.net
2024-11-03T02:37:09,New Kendrastad,1.76,78.99,55,6.19637371919119,7,Moderate,weight,ramirezmarcus@example.net
2024-11-13T21:48:56,Ruthtown,22.08,87.60,86,36.81916667886318,9,Moderate,manager,carolynmorrow@example.org
2024-11-07T01:39:46,Tylerton,33.96,57.71,47,25.107814675616652,10,High,weight,waterschris@example.org
2024-11-10T19:48:11,Lake Richardton,-15.72,30.14,71,36.925198658234386,2,Low,glass,sandracollins@example.net
2024-11-18T17:28:39,Port Melissa,-23.24,36.29,78,14.703501140735654,8,Moderate,meeting,ssmith@example.net
2024-11-09T08:44:11,North Amy,18.24,26.07,34,30.818935198446617,3,High,weight,cherylvilla@example.org
2024-11-07T00:41:14,East Alyssa,0.26,94.58,21,27.142118091633595,3,High,environmental,whitekristen@example.net
2024-11-10T05:25:21,West Katherineborough,32.90,91.83,24,44.9289398380904,0,Moderate,environmental,markryan@example.org
2024-11-02T02:45:52,Michaelberg,6.26,61.58,55,11.19143707968795,8,Low,hard,hgreene@example.net
2024-11-02T00:18:42,South Jessica,37.94,26.22,89,18.403121778829473,1,Low,girl,christinesawyer@example.org
2024-11-12T10:31:17,Claytonland,37.22,91.94,81,30.73084354939266,9,High,environmental,zgross@example.org
2024-11-09T11:38:50,Sanchezfort,-16.67,33.76,29,32.41807952935724,5,Moderate,girl,wilcoxpaul@example.com
2024-11-08T11:40:50,Brandonbury,-14.81,56.10,76,18.23461593124083,3,Low,hard,howelleric@example.org
2024-11-08T06:49:14,West William,-25.34,93.79,58,38.0521617042184,4,High,majority,kmiller@example.net
2024-11-16T19:23:17,Pollardland,-0.14,11.49,39,36.554438260405476,4,High,majority,zdavis@example.net
2024-11-03T17:46:28,Johnfurt,1.62,21.77,36,22.194612222391473,7,Moderate,create,brobinson@example.com
2024-11-06T09:02:03,Garymouth,20.01,79.82,53,19.753540335886377,10,Low,all,estradascott@example.org
2024-11-14T14:26:48,Port Tammy,13.99,89.39,27,33.334140855049675,6,High,meeting,lisajohns@example.com
2024-11-13T15:55:05,West Crystalhaven,2.49,11.11,96,40.590065599510005,1,High,create,swade@example.org
2024-11-07T07:53:25,East Rebeccatown,-27.06,78.64,55,43.58387020249988,1,Low,environmental,patrick27@example.com
2024-11-09T00:23:16,West Alexander,17.54,12.67,52,44.49761216388046,4,Moderate,majority,marcus87@example.com
2024-11-21T07:36:57,North Brendaborough,23.45,35.43,25,28.069789929641374,2,Moderate,environmental,guerrerobrandon@example.com
2024-11-15T04:14:50,Kentberg,12.40,14.57,27,15.317100686915408,3,High,glass,thomasknight@example.org
2024-11-02T18:26:45,Richchester,-22.15,14.51,32,45.1235367336444,3,Low,manager,alvarezjustin@example.org
2024-11-14T04:57:30,West Amanda,9.54,69.84,61,48.993612966245784,6,Moderate,meeting,robinsonrobert@example.com
2024-11-21T09:43:51,Tonyaville,9.90,12.07,76,26.477132796741692,10,High,meeting,jprice@example.net
2024-11-18T06:42:52,North Kelly,-13.30,52.06,96,13.95082590524488,10,Moderate,girl,qmoody@example.org
2024-11-16T00:54:04,East Jeffrey,18.30,45.06,80,41.101071110103376,4,Moderate,girl,sara79@example.com
2024-11-16T10:50:05,East Kathystad,-28.63,21.22,48,9.851945310871695,0,High,hard,brittney38@example.net
2024-11-10T21:14:16,East Feliciashire,-18.26,92.56,17,32.153460005741096,7,Low,hard,scox@example.org
2024-11-08T02:31:31,South Thomaschester,-10.47,13.29,24,7.550103295556065,8,High,environmental,emitchell@example.org
2024-11-11T13:43:08,Hillborough,-7.63,85.12,69,23.543522664317074,5,Moderate,manager,jimenezmichael@example.com
2024-11-19T00:40:05,Port Vanessafort,-29.32,49.70,75,11.239310459503521,4,Low,manager,juliehudson@example.org
2024-11-06T02:38:05,Julieton,-26.24,62.56,11,48.49417206757493,3,Moderate,weight,vingram@example.com
2024-11-07T13:44:35,South Cindy,32.55,58.60,51,3.912603837844725,3,Moderate,environmental,moorejesse@example.org
2024-11-08T19:24:03,Willieton,37.86,11.73,70,23.877539292631273,7,High,all,holly10@example.com
2024-11-14T21:43:32,Lindachester,-27.02,23.88,71,14.593487390449827,2,High,girl,jimenezjeffery@example.org
2024-11-16T12:08:00,Christopherfort,0.73,74.73,16,9.481234490475392,4,High,environmental,tbrown@example.com
2024-11-06T16:39:35,Smithshire,-16.02,58.77,24,45.163175855307344,2,Low,manager,margaret60@example.org
2024-11-20T13:06:12,East Kimberly,5.91,74.67,89,3.8171189365098,10,High,environmental,anavaldez@example.com
2024-11-17T21:24:11,Karenstad,25.12,93.40,23,16.069321139740932,8,High,hard,johncooper@example.org
2024-11-12T06:35:36,Walkerborough,5.78,28.43,5,11.690941753296864,2,Low,glass,debbie06@example.org
2024-11-09T02:42:20,East Douglasview,29.61,15.91,25,43.57971209097823,4,Low,weight,radams@example.com
2024-11-08T17:46:35,Lake Dawn,13.87,83.79,83,47.07789099577371,10,Low,girl,brittanyriley@example.com
2024-11-12T23:54:42,Morganville,-21.26,84.21,82,6.702899222955977,5,Moderate,manager,matthew22@example.com
2024-11-06T22:42:36,Cathyport,-25.21,43.05,88,17.95358704580027,1,Moderate,girl,ingrammandy@example.net
2024-11-19T09:05:24,South Margaret,-22.81,71.85,80,2.898484757342934,6,Low,weight,parkerpeter@example.org
2024-11-08T16:45:15,Vanessaburgh,11.39,59.77,42,18.569270727177578,1,Moderate,glass,cgraves@example.org
2024-11-01T13:41:55,East Josephmouth,38.28,97.10,47,20.115430316126204,3,Low,meeting,preeves@example.net
2024-11-06T22:57:05,East Mercedes,7.65,15.91,73,0.6489630807515856,2,High,girl,joel26@example.com
2024-11-08T13:51:35,New Lance,31.97,92.45,32,11.840465301120794,3,Low,majority,marcus87@example.com
2024-11-12T16:42:44,South Sarahbury,9.83,66.02,30,34.049533422097724,0,Low,environmental,danasmith@example.org
2024-11-10T02:05:17,East Jasonmouth,10.81,93.99,25,17.070550473306508,8,Low,weight,hessjames@example.com
2024-11-20T10:19:10,South Jennifer,11.87,38.59,99,29.659314303221386,10,Low,majority,kyle69@example.org
2024-11-21T23:28:14,Port Erica,1.68,28.04,80,17.925256829672477,6,Moderate,meeting,angelarose@example.com
2024-11-18T12:01:08,South Travisville,11.83,34.71,10,38.09614838122336,3,High,girl,cherylvilla@example.org
2024-11-18T17:28:33,Smithfort,-29.53,91.93,53,0.012606953423677236,8,Moderate,glass,tonya83@example.net
2024-11-05T02:02:21,Loganhaven,-6.54,86.28,39,26.07966448218263,3,Low,weight,michellesmith@example.org
2024-11-16T03:33:34,Johnport,7.18,26.81,2,24.868039105583488,7,High,hard,carlosscott@example.com
2024-11-04T08:38:28,Port Anthony,18.38,97.02,38,35.69403225241792,10,Moderate,all,fernandezpaul@example.com
2024-11-05T23:33:26,Murphyport,8.18,93.24,76,10.63885116247002,6,Moderate,weight,ysilva@example.net
2024-11-03T11:54:58,Juliestad,-3.33,20.36,90,28.309828134265807,3,Moderate,all,michael79@example.net
2024-11-12T05:31:36,Romeroland,-3.92,84.90,47,35.57788725371691,6,High,manager,sawyerandrew@example.com
2024-11-18T16:45:21,Stephanieberg,26.55,86.09,80,29.772507396625148,5,High,create,john03@example.org
2024-11-17T13:43:40,North Ruben,-9.47,26.69,96,33.43034485086938,4,Low,environmental,stephen35@example.org
2024-11-07T18:39:38,Hughesburgh,-25.01,84.40,57,43.17171256820699,1,High,meeting,terrygomez@example.com
2024-11-04T13:52:36,Dennisview,-23.74,83.74,40,49.73712553025155,6,High,create,hillstephen@example.com
2024-11-06T09:16:22,West Thomaston,19.71,27.72,39,40.242820712760235,10,Moderate,weight,mariemurphy@example.com
2024-11-05T21:21:20,Francisview,-22.07,34.12,57,27.88155969838514,0,High,glass,robert75@example.com
2024-11-14T03:27:29,Martinezstad,-29.81,31.10,95,18.97428379914825,4,Low,manager,troysmith@example.org
2024-11-06T19:19:13,Darrellchester,-14.03,48.79,84,1.082959892390012,7,Moderate,all,frank45@example.org
2024-11-11T18:52:40,Kelseyborough,0.10,72.55,62,27.04523062071767,4,Low,manager,dwright@example.net
2024-11-19T12:48:49,North Robert,32.80,37.23,11,11.13357914583592,9,High,glass,tiffanypope@example.net
2024-11-19T18:35:05,Heatherland,-22.47,38.64,37,33.01231097484149,0,Moderate,hard,whitescott@example.net
2024-11-15T21:58:03,Sarahchester,-17.64,33.73,95,14.264817948915226,1,Low,all,browningalan@example.com
2024-11-06T01:26:54,Wellsborough,36.91,72.32,90,9.99290094492133,6,Moderate,create,acostajacob@example.com
2024-11-07T22:42:04,Matthewhaven,10.86,42.97,78,28.13453818214494,0,Moderate,manager,ijames@example.org
2024-11-15T14:27:44,Lake Chaseport,-9.56,40.99,78,27.848096792517357,10,High,manager,stricklandmichael@example.org
2024-11-11T13:28:52,Markshire,-16.18,91.27,33,33.25761692366326,2,Moderate,hard,ljames@example.org
2024-11-14T12:42:33,Scottport,-25.06,88.95,57,40.392209915139446,10,Moderate,hard,tammy57@example.org
2024-11-10T09:42:03,North Tony,0.71,73.71,57,28.174692784543172,5,High,meeting,murphyheather@example.net
2024-11-20T06:59:02,Grayfurt,19.87,54.82,9,19.72719779608065,1,Moderate,glass,haroldcasey@example.org
2024-11-04T06:39:28,North Joseph,38.95,89.91,99,46.29329193679182,0,High,majority,shane56@example.org
2024-11-09T01:02:10,Lake Tamara,-15.38,26.54,44,25.47429973672536,2,Moderate,girl,carolrose@example.org
2024-11-21T20:04:15,Crystalberg,-9.35,99.25,21,12.441991734487068,5,Moderate,environmental,xalvarez@example.net
2024-11-12T16:29:44,North Natalie,-25.02,80.95,98,18.13435786052032,4,High,meeting,leonardpham@example.org
2024-11-09T09:08:21,Bryanborough,-15.53,44.65,82,29.094124880462097,6,High,manager,riversscott@example.com
2024-11-15T07:48:50,Kathyfort,13.67,75.88,36,5.647345085871241,8,Moderate,meeting,amanning@example.org
2024-11-06T06:34:04,Port Traci,-29.55,23.31,6,19.392402890484206,10,High,all,jeffrey15@example.org
2024-11-10T09:51:04,Robertsmouth,25.33,19.00,73,9.880727409757545,7,Moderate,glass,qellis@example.net
2024-11-17T23:24:52,Robinsonfort,34.58,76.67,32,40.89795902077944,8,Low,all,jamesrodriguez@example.net
2024-11-09T06:41:56,North Brucefort,33.64,48.39,53,18.29161338067808,7,Low,all,campbelljames@example.org
